    21  3003  3717  3018.37380929  3988.09732861     1.31832814    -0.71892522    -0.19123329    -0.02082069    -0.12456230    -0.06263505     0.04460851    -0.00457789     0.94639440    -0.32218326    -0.06007303    -0.02371217     1.20063808     0.07586470     1.34925234     0.05778126     1.65963938    -0.45492795    -0.07645261    -1.62825631    -0.37535235    -0.20720120    -0.02954287     0.41608202     0.05242521     0.02601400    -0.18620493    -0.20946283    -0.01865870    -0.99749972    -0.18579181    -0.22670167    -0.02297103    -0.48376019    -0.02824717    -0.00393408     0.31035513     0.19347650     0.04826030     0.01315369     3.45113434    -0.22444930    -0.01471630     0.10881395     0.09765459     0.56056629
    22  3003  3717  3020.78312267  3981.74575077     1.33014715    -0.72331613    -0.18905812    -0.02099466    -0.10536136    -0.05724032     0.03513865    -0.00154855     0.95627505    -0.32445016    -0.06042674    -0.02310508     1.20267725     0.07516425     1.35211950     0.05769134     1.74329294    -0.46834902    -0.07283181    -1.64447305    -0.34066108    -0.22671024    -0.02122335     0.42552769     0.05970005     0.02360048    -0.20063948    -0.20536704    -0.01893346    -0.95428500    -0.20448856    -0.22546775    -0.02122932    -0.48530930    -0.02842111    -0.00391101     0.27520464     0.19635595     0.04772910     0.01304544     3.40875763    -0.22352116    -0.01409849     0.16822581     0.07459796     0.55420790
    23  3003  3717  3027.56520269  3978.52221280     1.30025327    -0.71842085    -0.18898183    -0.02162728    -0.20660330    -0.04322831     0.03946898    -0.00504868     0.93563135    -0.31667342    -0.06346114    -0.02302097     1.16592727     0.07605139     1.34957704     0.05748146     1.83893777    -0.45745593    -0.07525650    -1.66673709    -0.33401021    -0.23006282    -0.02192744     0.40678940     0.05834808     0.02406970    -0.21980872    -0.19995313    -0.01936006    -1.03862770    -0.15739826    -0.23986026    -0.01981427    -0.48535765    -0.02821347    -0.00393975     0.29522081     0.18988368     0.05048666     0.01267863     3.38227586    -0.22392917    -0.01479275     0.07620087     0.11012066     0.56036999
    24  3003  3717  3025.04532812  3970.15345153     1.33735389    -0.72512168    -0.18799163    -0.02134880    -0.19445607    -0.03579282     0.02873136    -0.00189187     0.94884201    -0.32200761    -0.05998711    -0.02366570     1.18829778     0.07724277     1.36336721     0.05695762     1.81145192    -0.47495368    -0.07487733    -1.64952580    -0.32263136    -0.23514984    -0.02067844     0.40442982     0.07308464     0.02069475    -0.19312563    -0.20731951    -0.01885012    -1.01801152    -0.16468156    -0.24002062    -0.01863381    -0.48278297    -0.02872122    -0.00383585     0.30134503     0.19156023     0.04850715     0.01311310     3.46360279    -0.22750869    -0.01448134     0.12662159     0.08770359     0.52938995
    25  3003  3717  3029.45414622  3979.82124156     1.32147743    -0.71867730    -0.19164853    -0.02083841    -0.11178546    -0.06505796     0.04419407    -0.00384502     0.94916090    -0.32481349    -0.06231865    -0.02214715     1.20351683     0.07255432     1.36019576     0.05716153     1.90594048    -0.47756490    -0.07257493    -1.66902784    -0.30645089    -0.24025893    -0.01736022     0.40678735     0.06790002     0.02343810    -0.20718023    -0.20285498    -0.01932382    -0.97480845    -0.18858259    -0.23213219    -0.01856484    -0.48542226    -0.02794451    -0.00395656     0.28185030     0.19414561     0.04906900     0.01263461     3.32135089    -0.22468255    -0.01312526     0.12064399     0.09205582     0.54097330
    26  3003  3717  3029.84971510  3977.53922341     1.33910958    -0.72410288    -0.18882424    -0.02134851    -0.03567967    -0.07461484     0.04305349    -0.00312824     0.99884148    -0.34018646    -0.05292860    -0.02529161     1.23352316     0.07321959     1.35611053     0.05789554     1.70067352    -0.47424109    -0.07433915    -1.62529979    -0.34861083    -0.22319690    -0.02332851     0.41049777     0.06629674     0.02192397    -0.19914743    -0.20459744    -0.01922585    -1.01541735    -0.16700186    -0.23608031    -0.01939015    -0.48367841    -0.02819312    -0.00397101     0.27279486     0.20227986     0.04526120     0.01391157     3.43349803    -0.21716342    -0.01517842     0.10065633     0.09558147     0.53656714
    27  3003  3717  3027.74226519  3968.38490453     1.33524320    -0.72363081    -0.18907536    -0.02114696    -0.17919823    -0.03298291     0.02363076    -0.00066435     0.97251247    -0.33193774    -0.05695555    -0.02399491     1.20090762     0.07733208     1.35676507     0.05684357     1.76717061    -0.47073468    -0.07291565    -1.64360021    -0.34229650    -0.22505981    -0.02267306     0.42424064     0.05686906     0.02611139    -0.19697164    -0.20643002    -0.01909532    -0.98085093    -0.18855915    -0.23048066    -0.01996325    -0.48558315    -0.02823446    -0.00407340     0.27076469     0.19920039     0.04601420     0.01346760     3.38786959    -0.22383044    -0.01423458     0.13169402     0.08474652     0.55982858
    28  3003  3717  3026.17595463  3977.72221022     1.32228402    -0.72105888    -0.18952607    -0.02128511    -0.07858866    -0.08564951     0.05699259    -0.00435049     0.99158124    -0.34089849    -0.05304160    -0.02483576     1.18404773     0.07395487     1.35741729     0.05810748     1.69846658    -0.45960393    -0.07588691    -1.63518105    -0.35886274    -0.21929195    -0.02355167     0.40964860     0.06126627     0.02325066    -0.21414815    -0.20165679    -0.01919465    -1.00082300    -0.17936808    -0.23243968    -0.02119740    -0.48630017    -0.02745110    -0.00420283     0.25188441     0.20408391     0.04413494     0.01419810     3.42844656    -0.22998879    -0.01323612     0.08655162     0.10152414     0.56419479
    29  3003  3717  3014.72505682  3976.07747132     1.31963376    -0.71994911    -0.18987220    -0.02142434    -0.06925702    -0.06391160     0.03663265    -0.00173434     0.93301236    -0.31748861    -0.06077046    -0.02384900     1.21408573     0.07535004     1.35606346     0.05824752     1.79296438    -0.47487891    -0.07177986    -1.64559328    -0.33750229    -0.22650364    -0.02212108     0.42191228     0.05857062     0.02582238    -0.18724392    -0.20796902    -0.01918854    -0.97586643    -0.19302883    -0.22911022    -0.01980861    -0.48254252    -0.02783416    -0.00430578     0.30827921     0.19163458     0.04859596     0.01351642     3.49293363    -0.22374298    -0.01399412     0.11994719     0.08826082     0.54405405
    30  3003  3717  3024.38239253  3974.33146433     1.31480945    -0.71809287    -0.19127188    -0.02099396    -0.06225238    -0.08700643     0.05595174    -0.00407193     0.96861752    -0.33195375    -0.05506774    -0.02491486     1.21136489     0.07172938     1.35935627     0.05780450     1.79761839    -0.45270037    -0.07555343    -1.65882153    -0.35357040    -0.21966582    -0.02634598     0.41985602     0.05328336     0.02521931    -0.19289550    -0.20746578    -0.01888195    -0.97824208    -0.18770564    -0.22931878    -0.02244791    -0.48541608    -0.02820787    -0.00398567     0.26769664     0.19843687     0.04557594     0.01398983     3.45411632    -0.22927955    -0.01424913     0.10923579     0.09361646     0.57796431
    31  3003  3717  3016.86321091  3984.41152518     1.33938926    -0.72661592    -0.18662633    -0.02176517    -0.11648611    -0.07561555     0.05289306    -0.00394403     0.90461149    -0.30643034    -0.06596206    -0.02239092     1.18513413     0.07218542     1.34580213     0.05792191     1.90469810    -0.47179894    -0.07488561    -1.67274740    -0.30505760    -0.24121898    -0.01790286     0.39656784     0.07361029     0.01961812    -0.21084082    -0.20188707    -0.01955469    -0.98944639    -0.18668868    -0.23336221    -0.01906300    -0.48215132    -0.02846541    -0.00401740     0.33756310     0.18502777     0.05092045     0.01267860     3.51416235    -0.23129269    -0.01384855     0.13445019     0.08853502     0.53081806
    32  3003  3717  3027.59345545  3968.43469490     1.30767285    -0.71691058    -0.19157338    -0.02089335    -0.10117264    -0.07428935     0.05223965    -0.00564544     0.98898920    -0.33760352    -0.05564585    -0.02377729     1.18332540     0.07483818     1.36024435     0.05752969     1.83513533    -0.46687483    -0.07387145    -1.65974684    -0.32587569    -0.23651592    -0.02028996     0.40179325     0.07336640     0.01954800    -0.20174248    -0.20503721    -0.01916443    -1.02567202    -0.16384894    -0.23734720    -0.02030684    -0.48496637    -0.02889238    -0.00364283     0.25394094     0.20175555     0.04583060     0.01350656     3.42660958    -0.22511750    -0.01360902     0.08842737     0.10404013     0.55214254
    33  3003  3717  3022.88912174  3974.97556829     1.35765934    -0.72737693    -0.18851692    -0.02109599    -0.13041750    -0.06525767     0.04563048    -0.00335795     0.93867503    -0.31904461    -0.06162642    -0.02358471     1.21896537     0.07179605     1.33749367     0.05878085     1.80018066    -0.46972618    -0.07380188    -1.65685407    -0.31923757    -0.23526073    -0.01978182     0.39350395     0.07462363     0.01944270    -0.19345302    -0.20566468    -0.01936483    -1.01597322    -0.16944774    -0.23550394    -0.01826951    -0.48380804    -0.02744898    -0.00427959     0.32341298     0.19029049     0.04931198     0.01315495     3.51725959    -0.23171733    -0.01465963     0.14332413     0.08226049     0.54298844
    34  3003  3717  3010.59827265  4001.55353158     1.30125516    -0.71592514    -0.19129232    -0.02121210    -0.12706818    -0.05558177     0.03981429    -0.00465862     0.93540155    -0.31733161    -0.05875140    -0.02515175     1.17758384     0.07801585     1.35590406     0.05809498     1.76398699    -0.47777270    -0.07215289    -1.64468747    -0.32187237    -0.23320073    -0.02192414     0.40641050     0.07584170     0.01957456    -0.20083542    -0.20416922    -0.01924523    -1.07766102    -0.13682565    -0.24602460    -0.01624549    -0.48134813    -0.02790252    -0.00436083     0.33360635     0.18902576     0.04838737     0.01381466     3.61370158    -0.23204173    -0.01476183     0.11567689     0.09751878     0.51276155
    35  3003  3717  3029.59516116  3979.90226311     1.31598693    -0.71990896    -0.18994647    -0.02114104    -0.19851080    -0.02834097     0.02565752    -0.00342495     0.95669743    -0.32971901    -0.05795952    -0.02309629     1.18164746     0.07803690     1.35269211     0.05794965     1.74335826    -0.45821036    -0.07516047    -1.65404976    -0.33126273    -0.23476482    -0.01920656     0.38631910     0.08160388     0.01824363    -0.19687472    -0.20663155    -0.01895619    -1.05231892    -0.14900015    -0.24094358    -0.01841188    -0.48379322    -0.02853021    -0.00382099     0.27542398     0.19906401     0.04635752     0.01331008     3.42791921    -0.22409638    -0.01310329     0.13367048     0.09349863     0.56401331
    36  3003  3717  3017.70318039  3981.10973386     1.34184137    -0.72358495    -0.18982569    -0.02103059    -0.16805362    -0.03701284     0.02591970    -0.00112582     0.96198019    -0.32625907    -0.06265767    -0.02224793     1.20316095     0.07770645     1.35824053     0.05714106     1.78814282    -0.48468871    -0.07244808    -1.63345816    -0.33633795    -0.22718201    -0.02225837     0.42316691     0.06276591     0.02178539    -0.19210051    -0.20721914    -0.01892792    -0.99492370    -0.18656965    -0.23085547    -0.01976847    -0.48413279    -0.02834518    -0.00383282     0.28375437     0.19452673     0.04998929     0.01232751     3.36734976    -0.22563903    -0.01434897     0.13532981     0.08264632     0.53736981
    37  3003  3717  3016.10940047  3998.72447119     1.31250621    -0.71521203    -0.19352567    -0.02060106    -0.22420803    -0.04725610     0.04235916    -0.00373354     0.95174895    -0.32227002    -0.06080330    -0.02402234     1.17178207     0.07646135     1.35372743     0.05876729     1.88458447    -0.48298339    -0.07272343    -1.65793456    -0.30868722    -0.24182704    -0.01687512     0.40495512     0.07169067     0.02029657    -0.19518203    -0.20642150    -0.01883509    -1.03761713    -0.16294834    -0.23897216    -0.01663838    -0.48319654    -0.02727022    -0.00441181     0.30155067     0.19319292     0.04937004     0.01331383     3.48175288    -0.23104394    -0.01413975     0.13069879     0.09170660     0.53644830
    38  3003  3717  3007.80959443  4004.40728049     1.31263234    -0.71710014    -0.19192526    -0.02085137    -0.11368234    -0.06019986     0.03916768    -0.00249726     0.93789229    -0.31869247    -0.06045070    -0.02408710     1.20284341     0.07636678     1.34944276     0.05867915     1.75059341    -0.47631508    -0.07398575    -1.63034330    -0.35138061    -0.21560770    -0.02752514     0.41561412     0.05782568     0.02650431    -0.18848311    -0.20844738    -0.01889319    -1.05978147    -0.15101017    -0.23671977    -0.01994839    -0.48247681    -0.02748422    -0.00443928     0.32561460     0.18956713     0.04949331     0.01342236     3.51357543    -0.22801122    -0.01402733     0.09943801     0.09424176     0.53876739
    39  3003  3717  3018.36068244  3969.61753281     1.32132509    -0.72049917    -0.19017364    -0.02101978    -0.20073683    -0.03831705     0.03137798    -0.00199554     0.95450191    -0.32128610    -0.05999425    -0.02389678     1.19523900     0.07688010     1.35212996     0.05752673     1.77766928    -0.48439968    -0.07378416    -1.62897336    -0.33941749    -0.22613847    -0.02277238     0.41785683     0.06258402     0.02393177    -0.19046094    -0.20734111    -0.01901093    -1.00085356    -0.18605457    -0.22900185    -0.02065159    -0.48200872    -0.02897819    -0.00383546     0.31739360     0.19188305     0.04852947     0.01312981     3.57229816    -0.22668266    -0.01519962     0.10799689     0.09193715     0.53039899
    40  3003  3717  3040.94099879  3976.82545441     1.31737336    -0.71848947    -0.19168360    -0.02063213    -0.14193272    -0.06011352     0.04189418    -0.00244120     0.95256933    -0.31971082    -0.06144249    -0.02304599     1.18936412     0.07519896     1.35522599     0.05799807     1.78552473    -0.48268503    -0.07116016    -1.63855511    -0.32874565    -0.23407786    -0.01986148     0.41652188     0.06365462     0.02508899    -0.21405502    -0.20194911    -0.01884698    -0.99783297    -0.18005731    -0.23583364    -0.01691605    -0.48373698    -0.02893622    -0.00355777     0.29649978     0.19317623     0.04875646     0.01284363     3.51048121    -0.22724412    -0.01473416     0.10785632     0.09330008     0.52995027
    41  3003  3717  3022.38108386  3985.39898828     1.32019838    -0.72053484    -0.18960023    -0.02136626    -0.20816376    -0.03016978     0.02697729    -0.00266475     0.94411210    -0.32022325    -0.06217516    -0.02269448     1.20118706     0.07480873     1.36400338     0.05739272     1.82044540    -0.47645939    -0.07308097    -1.65255616    -0.31950553    -0.23485652    -0.01832270     0.38920564     0.07763644     0.02126505    -0.21963014    -0.20001654    -0.01936505    -0.96273379    -0.19289842    -0.23138317    -0.01840728    -0.48333704    -0.02871543    -0.00394081     0.28735413     0.19226166     0.04939127     0.01284735     3.46973372    -0.22893036    -0.01331030     0.11447637     0.09414479     0.53884403
